;9;12;15;17;18;20;23;25;28;30;29;33;35;36;37;39;40;41;42;43;44;46;47;51;54;55;56;61;64;65;66;69;71;73;74;75;77;79;82;83;87;88;89;90;91;92;96;97;99;101;102;103;105;106;107;110;111;112;113;116;117;118;120;121;122;124;125;126;129;130;131;133;134;136;137;138;140;141;144;145;146;149;150;151;154;155;156;159;160;161;164;165;166;168;169;170;171;172;174;175;179;180;181;188;189;190;192;194;196;197;198;201;202;205;206;209;210;214;215;218;219;220;222;225;227;230;231;234;235;236;239;240;243;244;245;248;249;250;252;253;257;258;259;261;262;266;267;268;269;270;272;273;275;276;282;285;289;288;292;294;295;299;300;303;307;308;311;310;312;313;
PERANTONI Mario;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.04;0;0;0;0;0;0;0;0;0;0;1.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;14.29;0;0;0;2.38;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;2.22;0;0;5.26;0;0;0;0;0;0;0;0;0;0;9.09;0;0;2;0;0;0;1.27;0;0;0;0;8.7;1.41;12.31;0;2.9;0;0;0;0;0;0;7.69;0;0;0;0;0;20;0;0;0;0;0;0;0;2.08;0;0;0;0;0;0;0;0;3.85;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27;0;3.77;0;0;0;1.49;0;0;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.33;0;0;100;100
BUTTI Alessio;0;0;0;0;0;0;0;87.5;0;0;0;0;0;0;0;9.09;0;0;0;0;2.36;0;0;0;0;1.67;0;0;0;0;0;0;0;0;0;17.89;0;0;0;0;0;1.85;1.49;100;0;0;0;0;0;2.38;100;0;0;0;0;N.D.;N.D.;0;5.26;0;0;0;0;0;0;0;0;0;2.13;1.12;0;15.38;4.08;2.38;0;0;0;9.09;0;0;4;0;0;0;0;0;100;0;0;4.35;2.82;0;50;0;100;0;0;0;0;16.54;0;5;1.37;0;0;0;0;5.88;0;33.72;100;0;0;0;2.08;0;0;0;1.85;0;0;6.67;100;0;0;0;0;0;0;0;0;0;0;2.22;0;0;0;4.55;0;0;0;1.89;0;2.63;0;0;0;2.44;0;50;0;1.64;0;0;88.37;0;0;0;0;0;3.45;0;0;0;0;2.33;0;100;0;0.81
BORDONALI Simona;0;0;0;0;0;0;0;0;0;0;1.89;0;100;0;2.08;0;14.04;0;0;0;0;0;0;0;0;40;8.33;0;0;0;0;0;0;1.22;0;38.95;0;0;0;0;0;0;0.75;0;0;14.29;0;0;0;0;0;0;0;0;0;N.D.;N.D.;5.56;0;0;0;0;0;0;0;0;0;0;0;1.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;1.54;0;0;0;0;0;0;0;0;0;0;0;0;5;5.48;0;0;1.3;0;0;0;0;0;0;0;28.57;0;0;0;0;1.85;0;0;0;0;0;0;100;100;0;0;0;100;100;0;0;0;2.78;0;0;0;2.27;0;7.55;0;0;0;0;0;2.44;0;0;0;0;0;0;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FORMENTINI Paolo;0;0;0;0;0;0;0;0;1.67;1.79;0;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;1.67;0;0;0;0;100;0;0;0;0;1.05;0;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.57;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3.23;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;46.15;1.89;0;0;0;0;0;2.44;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARINO Bernardo;0;0;0;0;0;0;0;0;0;0;0;0;1.32;2.35;1.04;0;0;0;0;0;0;0;0;0;2;0;0;0;0;60.82;100;0;3.7;3.66;8.33;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;6.25;11.11;0;0;2.22;0;2;100;0;2.13;1.12;7.41;1.92;0;2.38;0;0;1.54;0;0;0;2;0;51.85;0;2.53;0;0;0;0;0;0;0;0;0;100;0;0;9.09;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.67;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;4.55;0;0;0;0;0;0;0;2.99;0.93;0;1.67;0;0;0;0;0;2.33;0;0;0;0;0;0;0;0;0;0;4.65;0;0;0;0
GELMINI Mariastella;0;0;0;0;33.33;0;11.11;6.25;18.33;0;3.77;0;1.32;10.59;23.96;72.73;1.75;0;5.88;0;10.24;0;0;0;0;20;66.67;27.66;0;35.05;0;41.18;0;0;6.25;14.74;48.89;0;13.75;0;5.63;20.37;20.9;0;0;32.14;44.44;9.52;0;0;0;50;0;23.08;0;N.D.;N.D.;11.11;5.26;12.5;16.67;0;0;33.33;0;0;0;0;14.89;6.74;7.41;11.54;4.08;28.57;36;0;0;0;66.67;0;52;0;0;8.33;32.91;14.29;0;0;46.15;0;0;30.77;0;0;0;78.57;0;59.09;0;30.83;0;0;0;0;0;14.29;0;0;22.22;37.21;9.09;45;0;0;8.33;0;0;0;3.7;0;8.33;0;0;30.77;1.56;21.88;0;83.33;0;0;0;0;0;0;47.06;16.67;0;18.18;0;36.36;0;7.55;0;2.63;0;25.37;0;4.88;21.67;0;0;0;33.33;0;0;0;0;50;0;9.68;39.66;0;28.13;0;0;34.88;0;0;5.26;8.94
TRIPODI Elisa;0;0;0;0;0;0;0;0;1.67;1.79;1.89;0;5.26;2.35;6.25;0;0;0;5.88;0;0;0;0;0;8;1.67;0;0;0;8.25;0;0;3.7;9.76;12.5;3.16;0;0;0;0;4.23;1.85;2.99;0;0;5.36;0;0;1.3;4.76;0;0;0;4.81;5.56;N.D.;N.D.;0;0;6.25;16.67;0;0;0;0;4;5.26;0;8.51;4.49;0;1.92;2.04;0;4;11.11;0;0;0;0;6;0;0;0;3.8;0;0;0;3.08;0;0;1.54;0;0;0;3.57;0;0;0;3.76;0;10;1.37;0;0;10.39;0;0;0;5.81;0;0;0;0;4.17;6.45;0;0;7.41;0;0;5;0;0;1.56;0;0;0;0;0;0;0;5;2.22;5.88;0;0;4.55;0;0;0;0;0;2.63;0;1.49;6.48;0;5;0;0;3.28;2.38;0;6.98;0;0;0;0;3.23;5.17;0;6.25;0;0;0;0;0;0;1.63
COLUCCI Alessandro;0;0;0;0;0;0;0;0;38.33;12.5;0;0;0;30.59;47.92;0;0;0;0;0;2.36;0;0;0;0;1.67;0;0;0;14.43;0;0;0;0;2.08;6.32;0;0;1.25;0;0;0;0;0;0;5.36;0;0;2.6;0;9.09;0;0;100;0;N.D.;N.D.;11.11;0;0;0;0;0;0;0;4;42.11;0;6.38;0;0;21.15;36.73;0;4;0;0;0;0;0;18;0;0;0;5.06;0;0;0;1.54;17.39;4.23;0;0;0;0;3.57;0;0;0;0;0;0;0;0;0;0;0;5.88;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;28.13;0;0;0;0;0;0;0;0;0;2.78;0;0;6.67;2.27;0;0;0;0;0;7.46;0;2.44;0;0;0;0;0;0;4.65;0;0;0;5.56;0;3.45;0;0;0;0;4.65;0;0;5.26;1.63
BENIGNI Stefano;0;0;0;0;0;0;0;6.25;0;0;1.89;0;0;0;0;18.18;3.51;0;0;0;99.21;0;0;0;0;3.33;0;29.79;6.06;0;0;0;3.7;3.66;2.08;73.68;0;0;3.75;7.14;0;11.11;8.21;0;0;7.14;100;2.38;1.3;2.38;9.09;0;5.56;3.85;5.56;N.D.;N.D.;11.11;52.63;6.25;16.67;0;0;4.44;0;0;10.53;28.57;31.91;26.97;11.11;17.31;8.16;0;4;0;0;27.27;0;0;8;0;0;33.33;2.53;92.86;0;1.85;21.54;4.35;0;6.15;50;2.9;100;50;9.09;13.64;0;16.54;0;15;47.95;0;0;3.9;100;100;11.11;34.88;0;30;0;0;41.67;9.68;0;100;7.41;13.04;0;55;0;26.92;100;3.13;0;0;0;100;0;0;13.33;0;5.88;5.56;0;27.27;0;38.64;0;26.42;100;100;0;4.48;14.81;7.32;64.17;100;0;86.89;0;15.79;88.37;100;0;3.85;5.56;25.81;77.59;0;18.75;0;0;23.26;100;100;100;100
BELOTTI Daniele;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35;2.08;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;1.49;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;36.73;0;0;0;0;0;0;0;0;0;0;8.33;0;0;0;0;1.54;0;0;0;0;0;0;0;0;0;3.13;0.75;0;5;0;0;0;1.3;0;0;0;3.49;0;20;0;0;0;9.68;0;0;0;2.17;0;0;0;88.46;0;100;100;0;0;0;0;0;100;0;0;0;0;13.64;13.33;4.55;7.69;0;0;2.63;0;2.99;0.93;2.44;0;0;0;0;2.38;0;0;0;0;0;0;0;0;0;0;0;83.33;0;0;0;5.26;4.07
INVERNIZZI Cristian;0;0;0;0;0;0;0;0;0;1.79;11.32;0;0;0;3.13;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;1.03;0;0;1.85;0;0;1.05;2.22;0;2.5;0;1.41;0;2.99;0;0;0;0;0;1.3;0;0;0;5.56;1.92;0;N.D.;N.D.;5.56;15.79;6.25;11.11;40;0;4.44;0;2;0;0;2.13;1.12;7.41;3.85;0;0;0;0;0;0;0;0;0;0;0;0;16.46;7.14;0;0;0;0;4.23;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;94.12;0;11.63;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.63;0;0;0;4.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;0;0;0;0;0;0;0
SORTE Alessandro;100;0;100;0;0;0;0;0;5;14.29;1.89;0;1.32;0;1.04;0;3.51;100;0;0;99.21;4.76;100;100;100;100;100;29.79;0;0;0;0;1.85;1.22;0;64.21;0;0;1.25;0;2.82;7.41;1.49;0;0;5.36;100;100;2.6;4.76;100;100;5.56;15.38;0;N.D.;N.D.;11.11;52.63;12.5;11.11;0;0;4.44;0;2;10.53;28.57;29.79;17.98;9.26;17.31;8.16;2.38;32;100;7.69;18.18;0;0;16;0;100;0;0;92.86;0;1.85;23.08;17.39;1.41;4.62;50;1.45;100;50;18.18;13.64;100;16.54;0;10;47.95;0;0;5.19;0;100;11.11;40.7;0;5;0;100;100;9.68;0;100;7.41;4.35;0;55;0;26.92;60.94;6.25;0;0;0;0;100;100;100;0;5.88;100;100;100;6.67;38.64;0;15.09;100;100;0;1.49;13.89;0;63.33;100;100;49.18;2.38;21.05;88.37;100;0;7.69;100;0;3.45;0;34.38;100;100;100;100;100;100;100
LUCCHINI Elena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;2.08;1.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.31;0;0;0;96.43;4.55;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;2.44;0;0;0;13.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81
CATTANEO Alessandro;0;0;37.5;0;0;0;0;0;26.67;80.36;0;0;0;7.06;22.92;100;24.56;0;0;100;1.57;0;0;0;0;0;0;0;12.12;2.06;50;0;14.81;14.63;10.42;72.63;33.33;100;1.25;0;0;57.41;58.21;100;0;26.79;100;2.38;6.49;14.29;27.27;0;100;100;0;N.D.;N.D.;16.67;36.84;0;11.11;20;0;0;0;4;0;0;29.79;29.21;29.63;1.92;2.04;35.71;8;0;21.54;9.09;0;0;6;0;3.7;100;1.27;0;21.28;5.56;24.62;4.35;7.04;7.69;50;100;0;71.43;0;100;100;0;30.77;10;69.86;0;0;74.03;0;100;0;0;100;60;0;0;16.67;0;0;0;29.63;0;0;15;0;0;1.56;0;0;100;100;100;100;100;5;6.67;11.76;0;0;27.27;6.67;27.27;46.15;3.77;0;0;0;44.78;17.59;36.59;8.33;0;0;9.84;4.76;0;88.37;0;0;0;100;12.9;24.14;0;3.13;0;0;100;0;0;0;51.22
PEDRAZZINI Claudio;0;0;0;0;33.33;0;0;68.75;1.67;0;5.66;0;1.32;2.35;2.08;45.45;3.51;0;0;0;0.79;0;100;0;0;38.33;0;38.3;0;1.03;0;0;1.85;75.61;4.17;2.11;0;0;0;0;0;14.81;14.93;100;0;16.07;100;2.38;1.3;2.38;9.09;0;0;45.19;0;N.D.;N.D.;11.11;57.89;0;16.67;0;100;0;0;2;0;0;12.77;17.98;12.96;17.31;0;0;8;11.11;0;18.18;100;0;14;0;0;0;6.33;7.14;100;0;7.69;17.39;0;13.85;50;0;0;35.71;4.55;36.36;0;64.66;0;10;47.95;100;0;55.84;100;5.88;5.56;1.16;0;15;0;0;20.83;3.23;0;0;7.41;6.52;0;100;0;26.92;37.5;100;0;0;0;0;0;0;10;0;0;2.78;0;0;0;52.27;0;49.06;0;0;0;4.48;7.41;0;1.67;0;0;0;0;52.63;88.37;0;0;3.85;72.22;3.23;3.45;0;31.25;0;0;100;0;100;0;36.59
COMAROLI Silvana;0;0;0;0;0;0;0;0;0;1.79;1.89;0;0;0;1.04;0;0;0;5.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.21;0;0;0;0;0;0;0;0;0;1.79;0;0;0;0;0;0;0;0;0;N.D.;N.D.;16.67;0;0;0;0;0;0;0;0;0;0;0;2.25;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1.54;0;0;0;0;0;0;0;0;0;3.13;0;0;0;0;0;0;1.3;0;0;0;4.65;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.93;4.88;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VOLPI Raffaele;0;0;100;0;33.33;0;0;87.5;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56;29.1;0;0;23.21;22.22;0;0;0;18.18;0;100;100;0;N.D.;N.D.;0;0;0;0;0;0;97.78;0;10;0;0;0;0;0;0;0;11.9;0;0;0;0;0;0;0;0;0;0;74.68;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;15.63;100;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;10.53;59.35
DARA Andrea;0;0;0;0;0;0;0;0;0;1.79;3.77;0;1.32;1.18;2.08;0;71.93;0;0;0;0;4.76;0;0;2;1.67;0;0;3.03;0;100;0;3.7;100;58.33;0;2.22;0;0;0;1.41;7.41;0.75;0;0;14.29;11.11;7.14;6.49;2.38;0;0;0;0;0;N.D.;N.D.;11.11;0;12.5;38.89;80;0;2.22;0;0;0;0;2.13;3.37;1.85;1.92;8.16;0;36;0;0;0;0;0;0;100;0;0;0;0;0;0;7.69;100;0;0;0;0;0;0;0;4.55;0;0;0;15;2.74;0;0;1.3;0;100;5.56;1.16;0;55;0;0;4.17;3.23;0;0;1.85;2.17;0;35;0;7.69;0;100;100;0;0;0;0;0;8.33;0;0;2.78;0;0;0;0;0;0;0;0;0;5.97;2.78;9.76;2.5;0;100;100;0;84.21;0;14.29;0;0;0;3.23;1.72;0;37.5;0;0;2.33;0;0;0;0
ANDREUZZA Giorgia;0;0;0;0;0;0;0;0;0;1.79;0;0;2.63;1.18;5.21;0;0;0;0;0;0.79;0;0;0;0;0;0;0;3.03;0;0;0;1.85;0;0;0;0;0;0;0;1.41;0;0.75;0;0;1.79;0;0;0;0;0;0;0;0;0;N.D.;N.D.;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;0;0;0;100;0;0;0;2;0;44.44;0;1.27;0;2.13;0;0;0;1.41;0;0;1.45;0;3.57;9.09;54.55;0;0;0;0;1.37;0;0;1.3;0;0;0;1.16;0;30;0;0;2.08;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;5.88;0;0;0;0;2.27;100;9.43;0;0;0;0;5.56;2.44;0.83;0;100;100;0;52.63;2.33;0;0;0;0;0;1.72;0;0;0;0;0;0;0;0;0
BRUNETTA Renato;0;0;0;0;0;0;0;0;0;53.57;0;100;0;27.06;1.04;9.09;12.28;0;5.88;0;10.24;0;0;7.14;18;1.67;66.67;29.79;0;74.23;0;14.71;7.41;3.66;18.75;32.63;35.56;0;6.25;50;0;3.7;20.9;0;0;1.79;11.11;0;41.56;9.52;18.18;0;0;1.92;5.56;N.D.;N.D.;0;0;0;16.67;0;0;51.11;0;14;15.79;0;2.13;22.47;0;21.15;0;0;0;0;10.77;9.09;0;0;4;100;0;0;0;92.86;29.79;3.7;9.23;0;8.45;21.54;0;18.84;0;32.14;18.18;18.18;100;21.8;0;5;65.75;50;0;46.75;0;5.88;0;44.19;0;45;0;0;25;100;0;0;1.85;21.74;0;13.33;0;3.85;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;25;0;18.87;100;5.26;0;61.19;47.22;100;98.33;0;0;11.48;9.52;52.63;16.28;0;0;19.23;0;16.13;1.72;0;0;0;0;2.33;0;50;5.26;41.46
FOGLIANI Ketti;0;0;0;0;0;14.29;0;0;0;0;1.89;0;1.32;0;3.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;2.08;8.42;0;0;0;0;0;0;0.75;0;0;1.79;0;2.38;1.3;0;0;0;0;0;0;N.D.;N.D.;0;5.26;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;1.27;7.14;0;11.11;0;0;0;1.54;0;1.45;0;0;0;0;0;0.75;0;0;1.37;0;0;0;0;0;0;0;0;0;0;0;2.08;0;0;0;0;2.17;0;6.67;0;0;1.56;100;100;0;0;0;0;0;0;2.22;0;0;0;18.18;0;11.36;0;9.43;0;2.63;0;1.49;0;4.88;0.83;0;100;100;0;0;2.33;0;0;0;5.56;100;100;0;3.13;11.11;0;2.33;0;0;5.26;0
COIN Dimitri;0;0;0;0;0;0;0;0;0;1.79;1.89;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;5.56;5.26;100;100;100;0;0;0;0;0;0;0;3.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.64;0;10.77;0;0;0;0;1.45;0;3.57;0;0;0;0;0;0;0;0;0;5.19;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;5;0;3.85;100;100;100;83.33;100;0;0;0;6.67;2.22;0;0;0;4.55;0;6.82;0;37.74;0;7.89;0;11.94;7.41;21.95;30;100;0;3.28;7.14;52.63;100;100;0;0;94.44;0;1.72;0;6.25;0;0;6.98;0;0;0;2.44
BISA Ingrid;0;0;0;0;0;0;0;0;0;0;0;0;1.32;1.18;1.04;0;0;0;0;0;0;100;100;0;0;0;66.67;0;0;1.03;0;0;1.85;0;0;0;0;0;0;42.86;4.23;0;2.99;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;5.26;0;0;0;0;0;0;4;0;14.29;4.26;1.12;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.41;0;0;0;0;0;0;0;0;4.55;0;0;0.75;7.69;0;1.37;0;0;2.6;100;0;0;0;0;0;0;0;2.08;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;1.67;0;0;0;0;0;0;0;0;13.21;0;0;0;1.49;0.93;2.44;1.67;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;0;0;0;0;0;0;100
FANTUZ Marica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;2.08;0;0;0;0;0;0;0;3.73;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;100;100;100;100;100;100;0;0;0;9.43;0;0;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100
BADOLE Mirco;0;0;0;0;0;0;0;100;1.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03;1.03;0;0;0;0;2.08;1.05;33.33;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0.75;0;0;0;0;0;0;0;0;55.56;0;0;0;0;0;0;0;0;0;0;0;0;1.67;0;0;1.56;100;100;0;0;0;0;0;1.67;0;0;0;0;0;0;0;0;9.43;0;0;0;11.94;0;2.44;0;0;0;1.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;42.28
BARATTO Raffaele;0;0;0;0;0;0;0;93.75;0;1.79;1.89;0;2.63;8.24;31.25;0;33.33;16.67;0;0;1.57;0;0;0;2;0;0;6.38;0;1.03;0;2.94;9.26;15.85;6.25;66.32;35.56;50;5;0;0;1.85;9.7;100;0;3.57;0;7.14;42.86;2.38;9.09;14.29;0;10.58;0;N.D.;N.D.;5.56;57.89;25;11.11;20;100;4.44;0;4;0;100;21.28;20.22;11.11;0;4.08;0;0;11.11;3.08;0;0;0;10;0;0;58.33;25.32;0;2.13;0;7.69;0;14.08;6.15;50;100;0;7.14;13.64;27.27;0;27.07;0;5;17.81;0;0;36.36;20;100;94.44;8.14;0;5;0;0;14.58;0;0;0;7.41;0;0;91.67;0;7.69;6.25;0;0;16.67;0;0;100;20;0;0;11.76;100;0;4.55;0;13.64;0;13.21;0;0;0;11.94;18.52;2.44;1.67;0;0;13.11;2.38;52.63;13.95;14.29;0;7.69;0;12.9;100;0;9.38;0;0;4.65;0;0;0;77.24
LAZZARINI Arianna;100;0;0;0;0;0;0;0;0;0;1.89;0;0;5.88;1.04;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;7.22;0;14.71;3.7;1.22;4.17;4.21;0;0;0;0;2.82;0;32.84;0;0;0;100;100;0;0;0;0;0;3.85;0;N.D.;N.D.;0;5.26;6.25;0;0;0;0;0;2;0;100;100;100;100;100;0;4.76;0;0;0;0;0;0;6;0;0;0;0;0;4.26;0;0;0;1.41;0;0;8.7;0;3.57;4.55;4.55;0;3.01;7.69;10;1.37;0;0;0;0;100;100;100;100;5;0;0;0;0;0;0;5.56;0;0;0;0;0;0;100;100;0;0;100;0;80;6.67;0;0;0;0;9.09;0;59.09;0;58.49;100;5.26;100;7.46;0;2.44;0.83;0;0;0;0;52.63;0;0;0;0;0;0;1.72;0;0;0;0;2.33;0;100;0;46.34
FUGATTI Maurizio;0;0;0;0;0;0;0;0;0;0;0;0;2.63;3.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;94.44;100;100;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.
STEFANI Alberto;0;0;0;0;0;0;0;0;1.67;0;0;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.16;0;0;0;0;0;0;0.75;0;0;0;0;0;0;2.38;0;0;0;0;100;N.D.;N.D.;0;5.26;0;0;0;0;0;0;4;0;0;27.66;100;100;1.92;0;0;0;0;0;0;0;0;0;0;0;8.33;0;0;25.53;0;3.08;4.35;0;1.54;0;100;100;3.57;0;0;100;3.76;15.38;0;4.11;0;0;6.49;0;0;0;1.16;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;100;100;0;0;0;0;0;3.33;0;0;0;0;18.18;0;4.55;0;11.32;0;100;0;11.94;0;7.32;2.5;0;0;14.75;2.38;52.63;2.33;0;0;3.85;0;0;1.72;0;3.13;0;0;0;0;100;0;47.15
MILANATO Lorena;0;0;0;0;0;100;0;0;21.67;7.14;0;0;7.89;20;11.46;100;100;0;0;0;0.79;0;0;0;0;48.33;100;6.38;3.03;25.77;0;11.76;25.93;100;100;100;0;0;6.25;0;4.23;7.41;11.94;100;0;7.14;11.11;100;1.3;100;18.18;7.14;0;41.35;0;N.D.;N.D.;11.11;5.26;0;11.11;100;0;26.67;0;0;10.53;0;6.38;21.35;1.85;46.15;0;9.52;48;11.11;15.38;9.09;0;100;100;100;100;100;3.8;0;21.28;1.85;29.23;100;40.85;4.62;50;49.28;100;0;4.55;100;0;18.8;0;15;4.11;0;0;100;0;100;100;100;100;100;100;0;6.25;0;0;0;1.85;0;0;100;0;3.85;1.56;100;0;0;0;0;100;100;100;100;100;100;100;100;0;4.55;0;52.83;100;0;0;0;80.56;100;100;0;100;100;0;0;97.67;100;0;0;94.44;0;100;100;100;0;0;20.93;0;0;0;2.44
